date,demand,loadShed,rainfall,apparent_temperature
2016-08-20,450,24,0.7,36.1
2016-08-21,,,33.2,32.5
2016-08-22,420,11,0.6,31.7
2016-08-23,440,10,0.3,33.8
2016-08-24,430,20,1.2,36
2016-08-25,355,38,3.8,38.1
2016-08-26,450,23,21.1,34.5
2016-08-27,460,22,3.3,36.7
2016-08-28,460,21,15.6,35.7
2016-08-29,440,22,4.6,35.2
2016-08-30,440,14,18.8,34.6
2016-08-31,451,21,22.2,33.4
2016-09-01,460,52,11.8,33.2
2016-09-02,390,23,26.4,33.4
2016-09-03,440,19,16.6,33.5
2016-09-04,440,37,21.1,32.9
2016-09-05,435,25,10.2,32.6
2016-09-06,430,20,8.6,32.5
2016-09-07,435,22,7.9,33.5
2016-09-08,384,0,1,33.8
2016-09-09,435,15,2.9,34.2
2016-09-10,423,0,3.3,34.6
2016-09-11,448,0,8.9,33.5
2016-09-12,505,0,15.8,32.9
2016-09-13,531,0,53.3,32
2016-09-14,520,0,9.9,33
2016-09-15,507,0,6.7,33.9
2016-09-16,507,0,18.5,33.9
2016-09-17,457,0,26.4,33.9
2016-09-18,470,11,12.8,33.2
2016-09-19,479,0,16.1,33.1
2016-09-20,500,9,15.3,33.3
2016-09-21,506,20,17,32.6
2016-09-22,478,7,3.7,34.2
2016-09-23,510,0,12.7,33.6
2016-09-24,487,0,16,32.4
2016-09-25,410,0,23.1,32.6
2016-09-26,436,0,21.2,32.6
2016-09-27,424,0,2.5,33.3
2016-09-28,448,14,16.9,34.7
2016-09-29,430,0,14.2,34.3
2016-09-30,453,0,4.5,34.2
2016-10-01,400,13,6.9,34.3
2016-10-02,438,8,6.4,34.9
2016-10-03,458,20,4.6,35
2016-10-04,440,25,1.5,35.4
2016-10-05,458,8,6.6,34.2
2016-10-06,427,25,4.7,33
2016-10-07,422,0,6.9,33.6
2016-10-08,419,0,22.8,31.9
2016-10-09,413,0,19.4,31.6
2016-10-10,388,0,24.2,30.7
2016-10-11,403,0,27.6,29.1
2016-10-12,389,0,11.9,28.6
2016-10-13,389,0,2,31
2016-10-14,421,0,0,30.3
2016-10-15,414,0,0,30.1
2016-10-16,393,0,0,31.8
2016-10-17,408,19,0,33.2
2016-10-18,422,0,0.2,33.6
2016-10-19,426,0,0.3,33.4
2016-10-20,455,0,0,31.5
2016-10-21,478,0,0.1,30.4
2016-10-22,520,0,0,29.4
2016-10-23,464,0,0,28.9
2016-10-24,450,0,0,28.8
2016-10-25,435,0,0,29.5
2016-10-26,400,0,2.7,30.3
2016-10-27,409,0,29.2,29.9
2016-10-28,440,0,1.2,29.6
2016-10-29,437,0,1.3,30
2016-10-30,442,0,0.3,30.4
2016-10-31,430,0,0.4,31.5
2016-11-01,426,0,0,31.2
2016-11-02,425,0,0,31
2016-11-03,406,0,0.4,31.1
2016-11-04,441,0,1.9,29.6
2016-11-05,466,0,4.3,27.2
2016-11-06,477,0,1.2,25.8
2016-11-07,446,0,0.5,27.6
2016-11-08,480,0,1.2,27.7
2016-11-09,451,0,0.2,26.1
2016-11-10,434,0,0,25.1
2016-11-11,458,0,0,25.6
2016-11-12,484,0,0,26
2016-11-13,485,0,0,25.8
2016-11-14,435,0,0,24.8
2016-11-15,449,0,0,24.2
2016-11-16,462,0,0,24.6
2016-11-17,442,0,0,24.6
2016-11-18,409,0,0,23.5
2016-11-19,446,0,0,23.3
2016-11-20,443,0,0,23.4
2016-11-21,438,0,0,23.3
2016-11-22,474,0,0,22.4
2016-11-23,461,0,0,21.8
2016-11-24,465,0,0,22.2
2016-11-25,441,0,0,22.5
2016-11-26,456,0,0,23.4
2016-11-27,462,0,0,22.5
2016-11-28,468,0,0,22.5
2016-11-29,460,0,0,23.3
2016-11-30,484,0,0,23.3
2016-12-01,454,0,0,23
2016-12-02,452,0,0,23.4
2016-12-03,464,0,0,23.5
2016-12-04,470,0,0,23.2
2016-12-05,477,0,0,23.1
2016-12-06,411,0,0,22.9
2016-12-07,455,0,0,22.2
2016-12-08,455,0,0,21.8
2016-12-09,446,0,0,21.5
2016-12-10,435,0,0,21.1
2016-12-11,446,0,0,20.6
2016-12-12,452,0,0,20.3
2016-12-13,454,0,0,20
2016-12-14,459,0,0,20.3
2016-12-15,465,0,0,20.7
2016-12-16,426,0,0,20.6
2016-12-17,479,0,0,21.5
2016-12-18,475,0,0,21.8
2016-12-19,461,0,0,21.4
2016-12-20,,,0,20.7
2016-12-21,457,0,0,21
2016-12-22,453,0,0,22.5
2016-12-23,455,0,0,23.2
2016-12-24,467,0,0,23.3
2016-12-25,474,0,0,23
2016-12-26,392,0,0.5,22.7
2016-12-27,471,0,0,20.9
2016-12-28,459,0,0,20.7
2016-12-29,460,0,0,21.3
2016-12-30,471,0,0,21.2
2016-12-31,495,0,0,21.9
2017-01-01,490,0,0,21.4
2017-01-02,491,0,0,21.1
2017-01-03,474,0,0,20.7
2017-01-04,471,0,0,20
2017-01-05,460,0,0,19.7
2017-01-06,493,0,0,19.2
2017-01-07,446,0,0,18.6
2017-01-08,489,0,0,19
2017-01-09,503,0,0,18.8
2017-01-10,492,0,0.1,16.8
2017-01-11,488,0,0,17.2
2017-01-12,484,0,0,16.3
2017-01-13,482,0,0,13.7
2017-01-14,490,0,0,13.8
2017-01-15,,,0,15.9
2017-01-16,508,0,0,16.7
2017-01-17,496,0,0,17.4
2017-01-18,472,0,0,18.1
2017-01-19,,,0,18.8
2017-01-20,501,0,0,19
2017-01-21,503,0,0,19.6
2017-01-22,494,0,0,20.1
2017-01-23,473,0,0,20.3
2017-01-24,467,0,0,20.9
2017-01-25,470,0,0,21.4
2017-01-26,469,0,0,21.8
2017-01-27,491,0,0,22
2017-01-28,484,0,0.6,21.2
2017-01-29,443,0,0,19.8
2017-01-30,454,0,0,20.1
2017-01-31,476,0,0,19.7
2017-02-01,481,0,0,19.8
2017-02-02,463,0,0,19.8
2017-02-03,478,0,0,20.4
2017-02-04,464,0,0,22.4
2017-02-05,373,0,0,22.4
2017-02-06,465,0,0,21.6
2017-02-07,481,0,0,22.4
2017-02-08,477,0,0,21
2017-02-09,443,0,0,21.2
2017-02-10,481,0,0,21.4
2017-02-11,375,0,0,22.4
2017-02-12,473,0,0,22
2017-02-13,444,0,0,22.4
2017-02-14,457,0,0,22.8
2017-02-15,458,0,0,22.1
2017-02-16,470,0,0,23.1
2017-02-17,509,0,0,23.5
2017-02-18,481,0,0,24.1
2017-02-19,493,0,0,24.2
2017-02-20,464,0,2.4,24.9
2017-02-21,515,0,1.1,26.4
2017-02-22,490,0,2.5,26.8
2017-02-23,477,0,0.2,24.4
2017-02-24,505,0,0,20.7
2017-02-25,502,0,0,19.4
2017-02-26,481,0,0,20.5
2017-02-27,465,0,0,21.1
2017-02-28,476,0,0,21.8
2017-03-01,487,0,0,23.6
2017-03-02,507,0,0,24.4
2017-03-03,502,0,0,25.9
2017-03-04,483,0,0,25.6
2017-03-05,497,0,3.1,25.7
2017-03-06,516,0,1.3,25
2017-03-07,485,0,0,24.3
2017-03-08,478,0,5.1,23.9
2017-03-09,507,0,0.6,23.5
2017-03-10,322,0,9.7,24.5
2017-03-11,486,0,19.1,24.9
2017-03-12,423,0,5.2,23.1
2017-03-13,529,0,0,20.8
2017-03-14,550,0,0,19.6
2017-03-15,514,0,0,20.4
2017-03-16,507,0,0,20.9
2017-03-17,523,0,0.3,23.1
2017-03-18,407,0,5.9,22.1
2017-03-19,495,0,1.3,23.5
2017-03-20,532,0,3.1,20.6
2017-03-21,524,0,0,21.7
2017-03-22,528,0,0.2,23.8
2017-03-23,542,0,0.2,27
2017-03-24,532,0,0.4,27.8
2017-03-25,383,0,21.2,24.6
2017-03-26,493,0,8.3,26.8
2017-03-27,544,0,1.2,28.8
2017-03-28,517,0,17.3,27.7
2017-03-29,471,0,33.4,25.7
2017-03-30,451,0,30.4,26.7
2017-03-31,453,0,25.8,25.7
2017-04-01,525,0,11.3,26.1
2017-04-02,506,0,28.6,24.6
2017-04-03,184,0,11,23.8
2017-04-04,514,0,30.1,22.3
