date,power_demand,load_shed,rainfall,mean_temperature,relativehumidity_2m,windspeed_100m
2017-04-16,3184,0,10,25.8,70.83333333333333,18.166666666666664
2017-04-17,3347,0,0,27.2,80.95833333333333,14.508333333333331
2017-04-18,3447,0,0.3,27.8,71.41666666666667,9.262499999999998
2017-04-19,2113,0,27.5,26.8,75.29166666666667,14.391666666666666
2017-04-20,3003,0,32.5,26,83.08333333333333,20.454166666666666
2017-04-21,2296,0,64.2,25,86.20833333333333,20.4875
2017-04-22,2236,0,47.5,24.9,91.20833333333333,20.983333333333327
2017-04-23,2815,0,18.6,24.3,92.875,24.787499999999998
2017-04-24,2477,0,24,24.7,92.58333333333333,13.337499999999999
2017-04-25,3127,0,0.1,29,92.08333333333333,21.337499999999995
2017-04-26,3075,0,0.2,29.3,81.125,30.84166666666667
2017-04-27,3300,0,0,28.9,80.83333333333333,28.833333333333332
2017-04-28,3115,0,0.1,28.8,80.375,24.374999999999996
2017-04-29,3349,0,0,28.8,81.54166666666667,20.34583333333333
2017-04-30,3290,0,9.9,28.2,78.5,19.316666666666666
2017-05-01,2588,0,6.3,27.8,80.54166666666667,20.408333333333335
2017-05-02,3054,0,0.1,27.3,80.25,11.454166666666667
2017-05-03,3412,0,0.5,28.3,80.5,7.6875
2017-05-04,3342,0,2.4,28.7,81.625,10.725
2017-05-05,3015,0,6.3,28.8,80.5,10.5375
2017-05-06,3364,0,8.2,27.9,80.29166666666667,18.195833333333336
2017-05-07,3411,0,12.5,28,83.125,21.004166666666666
2017-05-08,3337,0,1.7,28.8,83.79166666666667,19.075
2017-05-09,3155,0,7.2,26.9,81.20833333333333,14.670833333333336
2017-05-10,3281,0,1.2,27.8,86.29166666666667,11.854166666666664
2017-05-11,3045,0,15.8,27.7,82.66666666666667,5.558333333333334
2017-05-12,3028,0,0.5,28.9,83.95833333333333,7.95
2017-05-13,2622,0,10.1,28.6,81.16666666666667,5.900000000000001
2017-05-14,3348,0,10.6,28.2,82,9.225
2017-05-15,3358,0,7.9,27.4,86,7.804166666666666
2017-05-16,3151,0,36.6,27.3,87,12.595833333333333
2017-05-17,3449,0,40.3,26.7,86.125,17.116666666666664
2017-05-18,3297,0,5.9,28.3,86.125,8
2017-05-19,3059,0,13.2,28.1,86.33333333333333,10.904166666666669
2017-05-20,3436,0,0.3,29.8,87.25,12.825000000000003
2017-05-21,3418,0,2,30.4,80.91666666666667,16.804166666666664
2017-05-22,3246,0,0.5,30.6,80.58333333333333,15.2875
2017-05-23,3344,0,1.1,30.8,78.16666666666667,18.525000000000002
2017-05-24,3156,0,2.7,30.4,78.125,15.049999999999999
2017-05-25,3227,0,1.1,30.5,79.33333333333333,13.312500000000002
2017-05-26,2908,0,0.5,30,78.54166666666667,13.674999999999999
2017-05-27,3514,0,2.6,29.1,76.58333333333333,9.6375
2017-05-28,3421,0,1.5,29.3,80.91666666666667,7.375000000000001
2017-05-29,3490,0,7.7,29.3,80.33333333333333,7.520833333333335
2017-05-30,3204,0,36.8,26.1,83.08333333333333,11.350000000000001
2017-05-31,3172,0,12,27.2,91.125,25.85416666666667
2017-06-01,3065,0,53.1,26.7,90.75,21.10833333333333
2017-06-02,3093,0,24.6,27.9,94.29166666666667,21.400000000000002
2017-06-03,3580,0,26.6,29.3,87.875,25.220833333333335
2017-06-04,3373,0,17.7,28.8,85.45833333333333,24.054166666666664
2017-06-05,3029,0,10.2,28.3,86.70833333333333,25.19583333333333
2017-06-06,3595,0,1.1,29.5,87,20.583333333333332
2017-06-07,3695,0,0.2,30.6,83.83333333333333,10.104166666666666
2017-06-08,3640,0,0.9,29.9,78.66666666666667,8.445833333333335
2017-06-09,3336,0,5.1,29.6,82.20833333333333,10.2125
2017-06-10,3676,0,8.6,29.3,82.375,8.183333333333334
2017-06-11,3391,0,32.1,27.3,83.95833333333333,7.595833333333334
2017-06-12,2776,0,77.4,26.1,89.45833333333333,22.36666666666667
2017-06-13,3514,0,7.9,28.2,92.625,33.53333333333334
2017-06-14,3306,0,11.5,28,88.29166666666667,22.312499999999996
2017-06-15,3602,0,2.3,27.5,88.875,23.983333333333338
2017-06-16,,,27.7,26.4,86.29166666666667,24.09583333333333
2017-06-17,3264,0,19.5,27.2,92.70833333333333,22.1875
2017-06-18,3367,0,52.7,27.7,90.83333333333333,21.1375
2017-06-19,3081,0,32.2,27.1,91,19.425
2017-06-20,3338,0,23,26.6,93.125,20.962500000000002
2017-06-21,3415,0,12,27.2,92.16666666666667,12.041666666666666
2017-06-22,3189,0,11,27.2,87.45833333333333,13.112499999999999
2017-06-23,3067,0,1,28.4,90.625,16.645833333333332
2017-06-24,2738,0,3.5,28.1,83.75,13.708333333333334
2017-06-25,2455,0,1.1,28.2,84.79166666666667,17.641666666666666
2017-06-26,2265,0,0.2,28.6,82.875,22.64583333333334
2017-06-27,2332,0,0.9,28.5,81.70833333333333,23.3875
2017-06-28,2216,0,9.7,28,82.66666666666667,20.487499999999997
2017-06-29,2317,0,3.1,28.3,85.29166666666667,19.05416666666667
2017-06-30,2446,0,3.6,28,83.625,19.76666666666667
2017-07-01,2738,0,3.4,27.9,84.45833333333333,22.962500000000002
2017-07-02,2897,0,16.2,27.5,86.41666666666667,24.558333333333337
2017-07-03,3000,0,17.5,26.9,88.04166666666667,24.04583333333333
2017-07-04,3097,0,14.8,27.2,92.79166666666667,21.329166666666662
2017-07-05,3171,0,12.4,27,91.54166666666667,18.616666666666664
2017-07-06,3250,0,15.3,27.6,91.20833333333333,17.866666666666667
2017-07-07,3027,0,9.5,27.6,88.20833333333333,16.004166666666663
2017-07-08,3298,0,2.3,27.9,88,18.266666666666662
2017-07-09,3397,0,1.4,27.9,86.08333333333333,22.183333333333334
2017-07-10,3279,0,7.8,27.6,83.75,26.175
2017-07-11,3212,0,16.4,26.2,85.83333333333333,22.575000000000003
2017-07-12,3400,0,7.7,26.3,93.625,19.070833333333336
2017-07-13,3346,0,15.9,26.5,90.95833333333333,17.395833333333332
2017-07-14,3161,0,1.9,27.4,90.16666666666667,19.86666666666667
2017-07-15,3430,0,1.1,28.4,83.91666666666667,17.208333333333336
2017-07-16,3587,0,0.5,29.1,81.125,15.041666666666663
2017-07-17,3490,0,0.6,29.6,80.625,12.216666666666663
2017-07-18,3712,0,3,28.8,80.41666666666667,10.441666666666665
2017-07-19,3419,0,8.3,27.1,80.75,19.133333333333336
2017-07-20,3341,0,12.2,26.8,87.41666666666667,29.42916666666667
2017-07-21,3049,0,16,26,88.70833333333333,27.3
2017-07-22,3367,0,14,27,93.08333333333333,21.970833333333335
2017-07-23,3268,0,27.6,26.6,89.33333333333333,22.5
2017-07-24,3054,0,75.9,25.9,91.29166666666667,23.52916666666667
2017-07-25,3153,0,36.3,25.7,93.79166666666667,38.97083333333333
2017-07-26,3295,0,6.7,26.8,93.83333333333333,28.74166666666667
2017-07-27,3308,0,3.1,27.6,90.79166666666667,17.612499999999997
2017-07-28,3198,0,5.3,28.5,86.625,14.687500000000002
2017-07-29,3522,0,6.6,28.4,82.58333333333333,10.179166666666669
2017-07-30,3333,0,9.6,28.5,86.5,9.0625
2017-07-31,3610,0,5.8,28.7,84.95833333333333,10.337500000000002
2017-08-01,3538,0,3.7,29.1,82.375,13.174999999999999
2017-08-02,3458,0,26.2,28,84.04166666666667,15.266666666666666
2017-08-03,3504,0,12.6,28.2,89,13.2875
2017-08-04,3225,0,4.9,28.3,88.91666666666667,11.791666666666666
2017-08-05,3552,0,2.8,28.7,85.41666666666667,9.0125
2017-08-06,3487,0,6.2,28.2,83.33333333333333,18.825
2017-08-07,3575,0,21.9,27.2,85.125,19.591666666666665
2017-08-08,3603,0,5.3,28.1,88.375,20.516666666666662
2017-08-09,3589,0,7.1,28.1,84.75,21.391666666666666
2017-08-10,3523,0,13.8,27.5,84.33333333333333,23.095833333333328
2017-08-11,3134,0,30.7,27.3,88.125,27.025000000000006
2017-08-12,3295,0,32,26.9,91.66666666666667,23.862499999999997
2017-08-13,3468,0,6.7,27,93.125,22.508333333333336
2017-08-14,3481,0,19.3,26.9,89.91666666666667,15.954166666666671
2017-08-15,3064,0,22.8,27.3,90.45833333333333,13.008333333333335
2017-08-16,3494,0,24.5,27,89.33333333333333,15.308333333333332
2017-08-17,3506,0,0.5,28,91.95833333333333,15.133333333333333
2017-08-18,3206,0,0.1,28.2,84.04166666666667,14.941666666666665
2017-08-19,3517,0,0.1,28.5,80.41666666666667,18.658333333333335
2017-08-20,3401,0,0.1,28.6,78.5,16.895833333333332
2017-08-21,3578,0,0,29.2,79.70833333333333,14.908333333333333
2017-08-22,3627,0,23.6,28.4,78.75,7.675000000000001
2017-08-23,3403,0,2.1,28.5,84.29166666666667,8.904166666666669
2017-08-24,3520,0,5.8,28.2,82.625,9.966666666666667
2017-08-25,3359,0,6.1,28.1,84.83333333333333,13.783333333333337
2017-08-26,3590,0,11.3,27.7,85.25,12.695833333333333
2017-08-27,3657,0,5.4,27.8,86.58333333333333,14.633333333333335
2017-08-28,3507,0,12,27.9,83.5,20.05833333333334
2017-08-29,3504,0,4.7,27.9,83.16666666666667,21.71666666666667
2017-08-30,3336,0,4.9,28,84.41666666666667,17.083333333333332
2017-08-31,2680,0,27.7,27.6,86.625,11.0375
2017-09-01,2349,0,21.6,26.4,88.25,11.370833333333332
2017-09-02,2361,0,12,26.8,93.375,18.14166666666667
2017-09-03,2342,0,12.1,27.6,89.5,15.304166666666669
2017-09-04,2342,0,1.8,28.8,87.79166666666667,14.791666666666666
2017-09-05,2435,0,5.5,28.7,84.41666666666667,14.666666666666666
2017-09-06,2663,0,0.7,29.1,83.875,12.675000000000002
2017-09-07,2691,0,3,29.1,82.45833333333333,11.450000000000003
2017-09-08,2843,0,3,28.5,82.45833333333333,13.041666666666666
2017-09-09,3060,0,11.1,27.7,83.58333333333333,16.475
2017-09-10,2940,0,17.4,27,86.66666666666667,19.533333333333335
2017-09-11,2993,0,18.7,26.3,89.95833333333333,17.499999999999996
2017-09-12,3275,0,20.9,27.1,91.95833333333333,9.004166666666668
2017-09-13,3340,0,6.2,26.8,88.625,9.5
2017-09-14,3511,0,2.8,27.9,88.875,10.795833333333334
2017-09-15,3232,0,0,28.8,83.79166666666667,11.1625
2017-09-16,3417,0,0.7,30,80.875,7.549999999999998
2017-09-17,3475,0,7.6,28.2,80.58333333333333,7.495833333333334
2017-09-18,3627,0,4.4,27.9,87.20833333333333,11.041666666666666
2017-09-19,3476,0,8.8,26.5,83.375,15.037500000000003
2017-09-20,3358,0,10.1,26.9,91.375,21.554166666666664
2017-09-21,3445,0,12.7,27.1,89.125,22.23333333333333
2017-09-22,3284,0,0.5,28.3,89,15.820833333333333
2017-09-23,3508,0,0.2,29.1,84.75,11.879166666666665
2017-09-24,3470,0,0.3,29.6,82.66666666666667,8.445833333333336
2017-09-25,3399,0,7.2,28.8,80.83333333333333,8.566666666666665
2017-09-26,3593,0,6.9,28.7,85.25,8.125000000000002
2017-09-27,3678,0,20.8,27.9,84.45833333333333,8.779166666666667
2017-09-28,3271,0,19.6,27.4,88.375,6.433333333333333
2017-09-29,2828,0,63.5,25.9,88,7.095833333333332
2017-09-30,3207,0,7.2,26.6,92.125,20.874999999999996
2017-10-01,3055,0,11.2,27.1,89.83333333333333,16.441666666666666
2017-10-02,3504,0,1.9,27.4,88.95833333333333,11.0875
2017-10-03,3660,0,2.7,27.8,85.5,11.558333333333332
2017-10-04,3453,0,0,29,85.20833333333333,8.454166666666667
2017-10-05,3565,0,3.4,29.3,81.54166666666667,7.579166666666665
2017-10-06,3390,0,3.2,28.4,81.5,11.087499999999999
2017-10-07,3606,0,10,27.1,84.91666666666667,9.729166666666666
2017-10-08,3625,0,16.4,25.8,86.20833333333333,15.212499999999999
2017-10-09,3451,0,15.1,25.5,90.625,20.66666666666667
2017-10-10,3588,0,0.4,27.6,92.54166666666667,22.849999999999998
2017-10-11,3552,0,0,28.3,84.70833333333333,11.912499999999996
2017-10-12,3703,0,1.1,28.4,81.33333333333333,7.016666666666667
2017-10-13,,,6.6,27.9,83.75,11.550000000000002
2017-10-14,3647,0,1.5,28,82.625,12.5875
2017-10-15,3569,0,2.8,28.1,83.625,11.754166666666665
2017-10-16,3590,0,0,28.3,84.5,5.408333333333332
2017-10-17,3591,0,0.7,28.3,80.625,8.075
2017-10-18,3782,0,4.5,27.7,76.91666666666667,9.612499999999999
2017-10-19,3507,0,8.6,27,85.125,12.85416666666667
2017-10-20,2479,0,59.1,24.8,85.08333333333333,14.579166666666667
2017-10-21,2362,0,64,24.6,92.45833333333333,30.57083333333334
2017-10-22,3016,0,0.2,25.1,90.70833333333333,43.40833333333333
2017-10-23,3401,0,0.1,25.7,78.83333333333333,15.8125
2017-10-24,3498,0,0.7,26.1,82.33333333333333,9.2
2017-10-25,3566,0,0,26.5,84.08333333333333,12.662500000000003
2017-10-26,3482,0,0,25.2,84.08333333333333,6.2875000000000005
2017-10-27,2793,0,0,23.8,79.16666666666667,11.424999999999999
2017-10-28,3208,0,0,24.5,80.08333333333333,10.0375
2017-10-29,3237,0,0,24.3,77.16666666666667,6.2124999999999995
2017-10-30,2899,0,0.2,23.1,77.625,8.55
2017-10-31,3045,0,0,22.6,85.70833333333333,10.679166666666667
2017-11-01,3102,0,0,23.1,80.04166666666667,8.770833333333334
2017-11-02,3194,0,0,23.6,79.54166666666667,11.020833333333334
2017-11-03,2640,0,0,24.3,78,11.554166666666665
2017-11-04,3138,0,0,25,77.54166666666667,12.600000000000001
2017-11-05,3450,0,0,25.7,76,10.774999999999999
2017-11-06,3459,0,0,25,73.25,13.933333333333335
2017-11-07,3395,0,0,24.4,73.375,13.416666666666671
2017-11-08,3260,0,0,24.2,77.79166666666667,9.875000000000002
2017-11-09,3340,0,0,24,77.33333333333333,8.929166666666665
2017-11-10,2709,0,0,23.4,74,6.191666666666666
2017-11-11,3185,0,0,23.8,76,9.9
2017-11-12,3284,0,0,24.1,73.79166666666667,11.550000000000002
2017-11-13,3329,0,0,24.4,73.875,11.887500000000001
2017-11-14,3402,0,0,25.1,72.875,12.641666666666667
2017-11-15,3008,0,1.7,23.9,70.625,13.433333333333335
2017-11-16,2965,0,4,21.8,77.625,14.020833333333334
2017-11-17,2594,0,0.1,23.8,84.20833333333333,18.133333333333336
2017-11-18,3152,0,0.1,24.9,85.20833333333333,10.670833333333334
2017-11-19,3182,0,0,25.5,84.66666666666667,7.5874999999999995
2017-11-20,3270,0,0,24.2,77.95833333333333,12.362499999999999
2017-11-21,3030,0,0,23.5,75.5,13.274999999999999
2017-11-22,2932,0,0,21.5,72.33333333333333,15.504166666666665
2017-11-23,2869,0,0,20.9,62.583333333333336,17.304166666666667
2017-11-24,2323,0,0,21.3,68.91666666666667,14.549999999999999
2017-11-25,2762,0,0,21,69.95833333333333,14.745833333333332
2017-11-26,2827,0,0,20.7,69.375,12.729166666666666
2017-11-27,2840,0,0,21.5,73.16666666666667,11.824999999999998
2017-11-28,2810,0,0,21,73.29166666666667,13.308333333333335
2017-11-29,2906,0,0,20.8,71.70833333333333,11.254166666666668
2017-11-30,,,0,20.7,72.91666666666667,10.012500000000001
2017-12-01,2310,0,0,20.5,73.79166666666667,11.433333333333332
2017-12-02,2594,0,0,20.7,75.20833333333333,9.316666666666668
2017-12-03,2785,0,0,20.1,73.33333333333333,8.5625
2017-12-04,2804,0,0,20,71.625,9.720833333333331
2017-12-05,2777,0,0,21.1,73.83333333333333,7.920833333333332
2017-12-06,2806,0,0,20.2,71.70833333333333,4.729166666666666
2017-12-07,2786,0,0,20.6,73.125,3.6333333333333324
2017-12-08,,,6.9,20.3,70.45833333333333,8.245833333333332
2017-12-09,2682,0,41.1,20.3,76.75,8.34166666666667
2017-12-10,2620,0,58.4,21.1,92.375,17.991666666666667
2017-12-11,2884,0,5.1,22.7,95.08333333333333,19.058333333333337
2017-12-12,,,0,22.9,91.41666666666667,10.75
2017-12-13,2839,0,0,21.8,83.125,10.387500000000001
2017-12-14,2739,0,0,21.4,85.16666666666667,5.9416666666666655
2017-12-15,2222,0,0,20.1,83.75,6.416666666666667
2017-12-16,2080,0,0,18.6,79,9.566666666666666
2017-12-17,2680,0,0,18.9,80.08333333333333,8.754166666666668
2017-12-18,2741,0,0,19.1,82.33333333333333,8.2
2017-12-19,2773,0,0,18.8,83.54166666666667,7.554166666666666
2017-12-20,2726,0,0,19.1,84.5,8.016666666666666
2017-12-21,2765,0,0,18.8,87.25,6.204166666666668
2017-12-22,2246,0,0,18.9,89.66666666666667,3.1458333333333335
2017-12-23,2759,0,0,20,86.875,5.595833333333331
2017-12-24,2825,0,0,19.6,79.125,8.299999999999999
2017-12-25,2719,0,0,19.3,81.29166666666667,10.708333333333334
2017-12-26,2795,0,0,19.2,82.375,7.429166666666666
2017-12-27,2784,0,0,19.5,82.66666666666667,11.825000000000001
2017-12-28,2828,0,0,19.6,81.04166666666667,13.245833333333335
2017-12-29,2259,0,0,18.6,81.54166666666667,11.14583333333333
2017-12-30,2679,0,0,18.7,86.70833333333333,8.5125
2017-12-31,2748,0,0,19,82.375,10.937500000000002
2018-01-01,2722,0,0,18.9,78.45833333333333,10.645833333333334
2018-01-02,2752,0,0,19.2,79.16666666666667,7.854166666666668
2018-01-03,2694,0,0,18.2,79.45833333333333,13.5
2018-01-04,2765,0,0,16.2,71.04166666666667,19.587500000000002
2018-01-05,2232,0,0,17.2,73.54166666666667,14.4375
2018-01-06,2560,0,0,16.3,77.5,14.179166666666667
2018-01-07,2577,0,0,14.7,74.20833333333333,15.458333333333334
2018-01-08,2632,0,0,14.4,74.66666666666667,14.808333333333335
2018-01-09,2683,0,0,15.2,72.70833333333333,15.89583333333333
2018-01-10,2773,0,0,15.6,73.875,15.608333333333334
2018-01-11,2781,0,0,15.7,77,14.725000000000001
2018-01-12,2235,0,0,16.3,76.95833333333333,12.620833333333332
2018-01-13,2695,0,0,16.8,77.41666666666667,10.441666666666666
2018-01-14,2599,0,0,17.3,79.125,8.895833333333334
2018-01-15,2699,0,0,17.4,81.29166666666667,10.366666666666665
2018-01-16,2739,0,0,18,80.54166666666667,12.066666666666663
2018-01-17,2761,0,0,18,75.16666666666667,11.466666666666669
2018-01-18,2689,0,0,18.2,77.79166666666667,10.520833333333334
2018-01-19,2263,0,0,18.2,78.375,13.775000000000004
2018-01-20,2665,0,0,17.9,75.5,14.35
2018-01-21,2659,0,0,18.3,76.70833333333333,13.462499999999999
2018-01-22,2650,0,0,18.1,73.33333333333333,12.441666666666668
2018-01-23,2722,0,0,18.6,76.16666666666667,12.312499999999998
2018-01-24,2660,0,0,19.2,76.95833333333333,11.283333333333333
2018-01-25,2794,0,0,19.6,73.91666666666667,8.516666666666667
2018-01-26,2260,0,0,18.2,71.20833333333333,9.9625
2018-01-27,2613,0,0,17.3,65.95833333333333,14.7125
2018-01-28,2740,0,0,16.9,69.79166666666667,14.804166666666669
2018-01-29,2752,0,0,17.8,68.08333333333333,10.833333333333334
2018-01-30,2749,0,0,18.5,68.25,6.966666666666668
2018-01-31,2749,0,0,18.3,68.20833333333333,8.045833333333333
2018-02-01,2761,0,0,18.8,69.75,9.383333333333335
2018-02-02,2215,0,0,20.1,69.66666666666667,7.908333333333334
2018-02-03,2718,0,0,20.8,68.95833333333333,6.5375000000000005
2018-02-04,2721,0,0,20.9,69.20833333333333,6.612500000000001
2018-02-05,2847,0,0,21.7,75.41666666666667,13.783333333333331
2018-02-06,2633,0,0,22.2,81.5,9.4
2018-02-07,2841,0,0,21.4,74.5,10.325
2018-02-08,2640,0,0,21.8,70.45833333333333,10.612499999999999
2018-02-09,2345,0,0,22.1,65.29166666666667,11.929166666666667
2018-02-10,2691,0,0,22.6,70.33333333333333,14.245833333333335
2018-02-11,2646,0,0,21.4,71.625,11.612499999999999
2018-02-12,2757,0,0,20.9,51.333333333333336,15.14583333333333
2018-02-13,2996,0,0,22,60.25,14.108333333333333
2018-02-14,2876,0,0,21.9,64.125,16.937499999999996
2018-02-15,2866,0,0,21,65.75,14.604166666666664
2018-02-16,2367,0,0,20.4,66.75,9.308333333333335
2018-02-17,2785,0,0,21.1,62.333333333333336,15.6875
2018-02-18,2903,0,0,22.3,65.83333333333333,12.283333333333331
2018-02-19,3031,0,0,22.3,64.45833333333333,7.520833333333336
2018-02-20,2918,0,0,23.1,65.29166666666667,7.745833333333334
2018-02-21,2392,0,0,23.4,69.625,5.800000000000001
2018-02-22,2929,0,0,23.6,68.75,5.345833333333334
2018-02-23,2622,0,0,24.3,67.95833333333333,6.675
